"x","VideoAligned_1 uM Capsaicin BTX F#1.1_caverage","VideoAligned_1 uM Capsaicin BTX F#1.2_caverage","VideoAligned_1 uM Capsaicin BTX F#2.1_caverage","VideoAligned_1 uM Capsaicin BTX F#2.2_caverage","VideoAligned_1 uM Capsaicin BTX F#3.1_caverage","VideoAligned_1 uM Capsaicin BTX F#3.2_caverage","VideoAligned_1 uM Capsaicin BTX-Stress F#1.1_caverage","VideoAligned_1 uM Capsaicin BTX-Stress F#1.2_caverage","VideoAligned_1 uM Capsaicin BTX-Stress F#2.1_caverage","VideoAligned_1 uM Capsaicin BTX-Stress F#2.2_caverage","VideoAligned_1 uM Capsaicin BTX-Stress F#3.1_caverage","VideoAligned_1 uM Capsaicin BTX-Stress F#3.2_caverage","VideoAligned_1 uM Capsaicin Control F#1.1_caverage","VideoAligned_1 uM Capsaicin Control F#1.2_caverage","VideoAligned_1 uM Capsaicin Control F#2.1_caverage","VideoAligned_1 uM Capsaicin Control F#2.2_caverage","VideoAligned_1 uM Capsaicin Control F#3.1_caverage","VideoAligned_1 uM Capsaicin Control F#3.2_caverage","VideoAligned_1 uM Capsaicin Control-BTX F#1.1_caverage","VideoAligned_1 uM Capsaicin Control-BTX F#1.2_caverage","VideoAligned_1 uM Capsaicin Control-BTX F#2.1_caverage","VideoAligned_1 uM Capsaicin Control-BTX F#2.2_caverage","VideoAligned_1 uM Capsaicin Control-BTX F#3.1_caverage","VideoAligned_1 uM Capsaicin Control-BTX F#3.2_caverage","VideoAligned_1 uM Capsaicin Stress F#1.1_caverage","VideoAligned_1 uM Capsaicin Stress F#1.2_caverage","VideoAligned_1 uM Capsaicin Stress F#2.1_caverage","VideoAligned_1 uM Capsaicin Stress F#2.2_caverage","VideoAligned_1 uM Capsaicin Stress F#3.1_caverage","VideoAligned_1 uM Capsaicin Stress F#3.2_caverage","VideoAligned_1 uM Capsaicin Stress-BTX F#1.1_caverage","VideoAligned_1 uM Capsaicin Stress-BTX F#1.2_caverage","VideoAligned_1 uM Capsaicin Stress-BTX F#2.1_caverage","VideoAligned_1 uM Capsaicin Stress-BTX F#2.2_caverage","VideoAligned_1 uM Capsaicin Stress-BTX F#3.1_caverage","VideoAligned_1 uM Capsaicin Stress-BTX F#3.2_caverage","VideoAligned_1 uM Capsaicin Stress-BTX M#1.1_caverage","VideoAligned_1 uM Capsaicin Stress-BTX M#1.2_caverage","VideoAligned_1 uM Capsaicin Stress-BTX M#2.1_caverage","VideoAligned_1 uM Capsaicin Stress-BTX M#2.2_caverage","VideoAligned_1 uM Capsaicin Stress-BTX M#3.1_caverage","VideoAligned_1 uM Capsaicin Stress-BTX M#3.2_caverage"
11,0.232137252116393,0.0243806608936935,0.0135378719380101,0.0126753869859077,0.0474594157275652,0.0858205480024515,0.0087863215521091,0.0652775143926805,0.0144292931622284,0.0554162917660046,0.0126596814876611,0.0434257581786192,0.00852554531532823,0.0326241575298077,0.0271114988660248,0.0650541366218787,0.00619626157373279,0.0222991373761303,0.064440660808059,0.0388578542662555,0.0624208355289979,0.0401761895476673,0.00909515568138491,0.0146515363130647,0.504684104282723,0.0517674383974298,0.0183983977006391,0.0239349682778569,0.0500624800246218,0.0398982942602391,0.103207652508374,0.0394783539064352,0.0700337885027171,0.0434630134375759,0.0458041890514322,0.00543838053188001,0.0511649771054441,0.0365841387167054,0.111099514275215,0.113397553706719,0.0549061428700727,0.00699513144556483
12,0.461186827665777,0.0462923939017224,0.0315329715189553,0.021477280004641,0.0581701260004365,0.119734243699226,0.0254243479748532,0.0747983658389989,0.00596057085662002,0.0594609723105518,0.0226199159259441,0.0990015283698364,0.0170322912501899,-0.00739069538478915,0.00858526733681714,0.0821420503051268,0.0413883269512617,0.043205118655209,0.0446749521679713,0.0704834605391775,0.0279028883504712,0.101144948945141,0.00669125721611192,0.0195462159881582,0.03820747381184,0.0855554915377985,0.0318086752105467,0.0214514410536234,0.0576866718369225,0.0182423708891047,0.0964296947221038,0.044671057658531,0.078712401618884,0.027287505381051,0.0706414244679467,0.000580332020000325,0.0582077293122965,0.0578200157462014,0.119937478157395,0.115815618766594,0.0649844673716392,0.0158738035857938
13,0.506054311633322,0.0837211547113306,0.0449992585814365,0.0533021368596373,0.108341950439078,0.132404144934633,0.0469692378803063,0.102556511750912,0.0351238772638741,0.051887439673497,0.0450722199636525,0.138885244642892,0.0349477573235272,0.0267894149371438,0.0152070327692837,0.0951980789777028,0.0533467853743933,0.0680403287719882,0.0294322986020969,0.0747902581756601,0.0141505455983712,0.100754075286784,0.0227430803798946,0.0595327157966286,0.0307715127968332,0.125477244238861,0.0443107759076319,0.0407069710721799,0.0568729311895323,0.0347364756787739,0.0871789853858121,0.058884341430792,0.0823025730788431,0.0641972413805308,0.120412740234409,0.126704457010647,0.0556728282074643,0.0738404412903536,0.143229627803385,0.134782003043853,0.0568423555361095,0.0307673256072655
14,0.531876657853176,0.11342856256645,0.0539682871944453,0.078218384391605,0.149031184249715,0.146285656222839,0.0539132826474641,0.130444324626698,0.0646969036229749,0.0427332843734575,0.0663815692293451,0.147056194798929,0.0502886241642863,0.0342040586231082,0.0112023281858719,0.101583985632803,0.0917589457484603,0.082606244302821,0.0220385476565253,0.0909659015145256,0.0257727744475617,0.120683362988669,0.0385380405336112,0.075092219197368,0.0370049702975983,0.168456960661807,0.0532350932641622,0.034277974743688,0.0517982098907317,0.0253306303611065,0.0807015390425344,0.0760938973751961,0.082528130193474,0.0632246155069402,0.142497223301924,0.272320516086446,0.041215227826828,0.115692129146971,0.177245302705339,0.131972113244459,0.0494787794026974,0.042535066207919
15,0.553362824262666,0.133346135424964,0.0643456602722099,0.105132466301277,0.168152863858482,0.178257794677844,0.0662044712726378,0.159643307265686,0.09021347526484,0.0461683913018591,0.0900864802069461,0.201850425637305,0.0610697781545721,0.0086778333404937,0.00477059363614967,0.10915898854162,0.124291528193551,0.0991041642221494,0.0183372931897984,0.101462723133573,0.0306020316394958,0.163869305400772,0.057061145115987,0.0897952760170752,0.0521278730127119,0.203790766396397,0.0680088029427406,0.0503402610282946,0.0629574339504881,0.00765226828187563,0.0710450723287042,0.0893134645926687,0.083589219082697,0.0872141249689757,0.171897499145613,0.33809993669731,0.033466061881197,0.169315186966331,0.20828875943812,0.133952231769129,0.0478509218268521,0.0633717770821835
16,0.597249439365149,0.164199874550283,0.0744704791937775,0.129750563018197,0.173926710812055,0.15850991389723,0.0706045350293756,0.181777081398381,0.11221905767262,0.0769542435159266,0.116390145922037,0.240589108243207,0.0686609046598318,0.0615329399978654,0.0026925675273851,0.121982142815755,0.1258522226035,0.118567524377036,0.0173645529844965,0.116244466783187,0.0498678612180003,0.210160088722853,0.0743663034727353,0.104834730541066,0.0771599737839745,0.222541387687291,0.0818927194366595,0.053913509867126,0.08794720687489,0.0552074045702588,0.053622991807263,0.102874992842379,0.0831116522619501,0.108472205088197,0.197582862610638,0.335894930273432,0.0342225236826958,0.234269413279055,0.227480993591378,0.128954418326992,0.0456661477259342,0.102137374219338
17,0.615295082603353,0.191558107369229,0.0824201534146084,0.152149812798519,0.176766022361022,0.166383815966181,0.0858801007744223,0.207386040763449,0.12519422419967,0.0726410875068729,0.143164315764342,0.269062587229534,0.0566908185977099,0.0780400422829572,0.00510906525642619,0.128198109791578,0.125351464281587,0.134246864454652,0.0124918173897996,0.120578112967095,0.0911455184349019,0.219693205949493,0.0864710925049584,0.123120587232512,0.116706663135117,0.250056175659985,0.0857554408647169,0.0199436970134309,0.102635945756374,0.0773421763186482,0.0292232225778982,0.108142952385672,0.0729273687999123,0.10136328936082,0.226563802552371,0.264688843161433,0.0355065300076593,0.250421005168873,0.248956608239863,0.119312757939017,0.0407870043771638,0.122104737143263
18,0.600470893593258,0.216391427961437,0.0937178185217797,0.167278201415106,0.180920641098111,0.177207131275675,0.102736627067098,0.221455266690662,0.148688639747924,0.0727583381153535,0.16297566764141,0.331587713187225,0.0604903599701424,0.0982191128930656,0.0139845251665592,0.143034762580007,0.126740758896513,0.134448246817938,0.0290654126925446,0.115011473285445,0.102032899674187,0.247552088272014,0.11724844849021,0.142364878826965,0.152902241360208,0.276458249398576,0.0952927702583519,0.022957255007602,0.127536622594654,0.110036521853866,0.00436515363057663,0.117187616239735,0.0738688071954732,0.106588555333607,0.245417109768137,0.223712953984199,0.0353730460412075,0.249642493695626,0.280421875292514,0.107020539162315,0.0357658850671483,0.122041416078535
19,0.614551555218498,0.248390286928434,0.100206947554331,0.183120749958068,0.183577550507747,0.174097987378922,0.115126745345657,0.234840527898737,0.174464434986605,0.0537124698227567,0.182673153332989,0.357377231213878,0.0596547556431748,0.129110483989195,0.0265652434042355,0.158343421973216,0.126517891627668,0.156807999594606,0.0335873568183217,0.133237252917446,0.15997935222939,0.285021182190333,0.135082929231459,0.158559834243557,0.182540561603042,0.297795953922993,0.106808481844985,0.045374366991504,0.144066378278985,0.138858253273127,0.0345282215103133,0.132501446520589,0.079087506174867,0.127739546231404,0.261924911023903,0.214294024310726,0.0442614648971382,0.264742699084941,0.320071316413182,0.103309137736688,0.0416563371321189,0.145530347305803
20,0.60627193868125,0.281535882585334,0.117225560978905,0.19643885838779,0.176128332649461,0.206988634809743,0.125825687225654,0.253260495089475,0.199388500356479,0.0692419317886089,0.198964690794098,0.370827131360359,0.0639037053544679,0.136989144193879,0.0673284391308109,0.173157119964885,0.137585099382638,0.160414716917063,0.0544317780851613,0.171711238017724,0.246412512638013,0.278302460079348,0.141925199220968,0.170829283144229,0.201488288183274,0.320068752712404,0.126019397755812,0.0363638707403951,0.167590919219533,0.199238038115985,0.0609836605644061,0.139441788870152,0.0754111002499662,0.171763384915891,0.301532586063921,0.208580349278944,0.0574946633836968,0.265209227551796,0.360052222266286,0.120307493985967,0.0456091662691152,0.17784976608101
21,0.585943381778337,0.293920688584058,0.13292925118442,0.209299797063017,0.170637248274601,0.229300543582328,0.135433001758717,0.253158907574881,0.215623890451211,0.108206024251789,0.216153831999452,0.374972819813888,0.0689057135765027,0.132545995614494,0.0997878392252671,0.189038820808793,0.135843769409909,0.172548830113002,0.0499114811709624,0.176755396583866,0.27660826479633,0.29694814703785,0.15323222386654,0.184511163849621,0.210217993174663,0.337004655161928,0.130697343476844,0.0151173476459567,0.189219656108287,0.345427380346397,0.122048499915088,0.1377751853971,0.072833956744398,0.157151272211458,0.327918305644666,0.207566987270561,0.0733877603031408,0.284670711008659,0.389317751945042,0.128903771746296,0.0585663719413548,0.187202968258811
22,0.57496938382591,0.307371752279233,0.144864044472939,0.221726108075732,0.209392013056208,0.25849851968138,0.153523792050229,0.266477664291692,0.229720894330508,0.107141539570274,0.234823117159903,0.385512821779248,0.0822105405529661,0.107604286879235,0.141303528869246,0.196201771856355,0.165059786455047,0.192186982853083,0.0680297257683502,0.169163147921094,0.306270596510048,0.276978381012565,0.166049564397719,0.189924346463109,0.204600967798722,0.362626290631441,0.13382770049866,0.00769593332091723,0.197981634616221,0.337503920290397,0.0833479902859166,0.143671014599997,0.0763831432028205,0.184493895093818,0.375550788553761,0.230349832346295,0.0918433939562196,0.312430268021171,0.417275025036562,0.183612345525369,0.082692958637306,0.186581425134879
23,0.560946527353406,0.327205798744589,0.160135707406635,0.23203638106312,0.323790395446672,0.25281666818949,0.165267219862912,0.276849741812782,0.249082622260125,0.0976464599814627,0.263313457921544,0.431580177633141,0.0861428676561901,0.145195751964164,0.178179042942499,0.210752179338619,0.18422576118163,0.233103075064681,0.0509922421261599,0.170143243399605,0.287709525570561,0.263853903200358,0.176929316947708,0.190685606645533,0.209850089426419,0.37419312089616,0.138015389753532,-0.00406792668941265,0.200907650773452,0.269250457180339,0.0850801691231709,0.145233635689123,0.083302260835969,0.164236988341818,0.388912844534636,0.223372898048812,0.0966189988536455,0.320761224104575,0.443399742591147,0.346221318595839,0.0845204257678797,0.185306276092482
24,0.553418550769433,0.345151484779106,0.164461751016959,0.240836515974179,0.341402921303778,0.281408870813933,0.171916678633128,0.282921156590595,0.262777059956211,0.101605116419189,0.285316960731623,0.462565721033552,0.0937260645414478,0.141102944899718,0.189432164238712,0.206421039019997,0.226469522808166,0.251623037092242,0.0467314604910937,0.1605149880062,0.274115845514795,0.266134557152594,0.202531422110136,0.205060780761718,0.217914613239717,0.382856813493418,0.151263879468137,-0.000247582936005078,0.212605591609664,0.301184880676198,0.134225551244992,0.149668068500751,0.0935672972263674,0.16755454383974,0.410499663089964,0.247435845491964,0.117245225805994,0.341198861774321,0.467063797818835,0.565374264825215,0.0935530894911902,0.176698535165359
25,0.543562975406729,0.362563111424095,0.173708338428511,0.255814834963331,0.326790175158382,0.288843033369592,0.182306888012833,0.290209350655668,0.286524492600454,0.101670111325844,0.309958583991666,0.504137638986973,0.10129367477804,0.151119768217805,0.165151752530055,0.205469054497174,0.301337224302088,0.266615197360392,0.0896887665881085,0.169889328844271,0.259618890294213,0.25724397797971,0.237233311401447,0.21360936519138,0.227026039919881,0.387943253078016,0.162510404238696,-0.0111850308250852,0.230834846400449,0.320718347516766,0.164196577561854,0.14585554828187,0.0972047237380712,0.160160196249609,0.420934793302753,0.287177536954498,0.122862113053481,0.355404107147465,0.494173615565166,0.60517258163692,0.107543360156512,0.172134943251433
26,0.52523777336888,0.38872024435917,0.184160784026983,0.26635189735267,0.342472984062766,0.286117510513631,0.192810274163248,0.308615495869751,0.296494704266899,0.153575563986933,0.335862014618351,0.517027718658626,0.112824109564218,0.130723331192385,0.275286942009598,0.205501196824559,0.382845872570239,0.287228255326309,0.1293154408881,0.189271792933947,0.281929582946701,0.257350376984132,0.252528234620166,0.224981712085294,0.219100343646636,0.390338875802651,0.177298051671366,0.0108411757822641,0.259026276579285,0.404250463104906,0.239067576047436,0.158276295011824,0.115427940985381,0.220255927267293,0.42730386734311,0.286575270714086,0.124770453122318,0.385338886174851,0.508929495654116,0.558625113469283,0.127792019290619,0.17493587240282
27,0.497249954266012,0.429604114770763,0.192431785871063,0.2697515400719,0.332608119415644,0.292322807392175,0.204634753049628,0.330489008668865,0.313968774741774,0.166368483412006,0.34868222971758,0.557321415166393,0.129125399412314,0.154770835926328,0.435649762942783,0.208359696225507,0.466285391368504,0.306306673132129,0.141207840838027,0.190963015870335,0.304821217253733,0.257022254717967,0.260928064442045,0.234969348930335,0.216420134746975,0.399691719759396,0.202834112776651,0.0255662585197278,0.29917626661477,0.450639289876449,0.260593840527959,0.159369236664365,0.126219892843287,0.185789093554844,0.436883574970275,0.274614983629818,0.123262430223036,0.407453239430503,0.523161061373956,0.551108578908637,0.13772873141038,0.177861935565859
28,0.476267983694944,0.45624752781217,0.199657741713794,0.279800570612081,0.321603985619618,0.290632120736985,0.208925998827119,0.344476112751727,0.342368047082776,0.198833694507133,0.362138947754855,0.590866934932366,0.121414057470225,0.152299503820398,0.460566993864397,0.204547238407543,0.558028591018472,0.318139975501478,0.17351269146444,0.210120968299879,0.292804689366272,0.255555066905654,0.274068645206353,0.240015204553712,0.22297977437829,0.411580829254416,0.223017583121534,-0.00638414707824351,0.339314794437361,0.409137905931963,0.269298667731709,0.168910339631865,0.116510806997261,0.213615259547962,0.433417329090795,0.254980145068725,0.101701401153201,0.42083255761114,0.55342143182987,0.521463888978636,0.135968633003444,0.184257629085555
29,0.462087604849011,0.48222267080259,0.207020632248054,0.282119273968836,0.39460285923766,0.290949499060644,0.201638157320242,0.349956293278785,0.364619914277881,0.284420891935017,0.381308132317575,0.580642609355136,0.151635979300198,0.170217233183487,0.438114894646983,0.199635348253941,0.588425677624329,0.343259582025604,0.199379083726044,0.224262184120629,0.27747831542495,0.271255173760054,0.282479027542853,0.245739637473703,0.212771866456052,0.417213895050859,0.22619846204124,-0.0172480966842092,0.36199320428448,0.39229729034907,0.269988288627983,0.182489122057746,0.114416430312428,0.196899177048402,0.440844604706098,0.240088891600902,0.090331013771104,0.463943928096198,0.576343907836024,0.552536033511399,0.14560008889402,0.186630365646345
30,0.456188388913484,0.507873084805147,0.2128555625507,0.270597882425189,0.446787635348601,0.308394277853114,0.201799868418247,0.3552781166132,0.375331506380247,0.340783111063244,0.396532945530315,0.584114388155249,0.213876288710223,0.148112518286198,0.440556083060969,0.195153405617847,0.656829039629336,0.3738468591731,0.300303369794603,0.277783485718394,0.287968145105286,0.274808694380841,0.294383625588235,0.240560804234497,0.223608856492431,0.423184957719911,0.22270019854677,-0.0163554144284428,0.379162357453699,0.379937642034931,0.307103331887992,0.20081055691197,0.123696833499116,0.263907855445017,0.472714760847616,0.218989885595915,0.116568346609821,0.480053052386248,0.607433808417232,0.578339095012187,0.167426975453123,0.201474636169781
31,0.465534118538067,0.519012843942218,0.217485786980616,0.27569021340679,0.439158483998925,0.313998620612027,0.207247257549855,0.357031204940134,0.377091287408496,0.336499481844718,0.407783093513494,0.586355065334786,0.222380475354987,0.143511630217968,0.464682831929378,0.205525778271937,0.645943456141917,0.421104600262106,0.339887778162932,0.291739671337411,0.330086892604746,0.297880203444007,0.298670771173607,0.243328958267189,0.220667604854684,0.418091189183849,0.229304653647388,-0.00149781042877438,0.374127481724075,0.403539010435764,0.279168492912069,0.214166856581283,0.140716699915085,0.270562417925342,0.503584440181675,0.208636431121364,0.118047451280318,0.5142784550907,0.618121612237867,0.564190157994312,0.191347714568433,0.212300020974833
