 ,IntDen1,RawIntDen1,IntDen2,RawIntDen2,IntDen3,RawIntDen3,IntDen4,RawIntDen4,IntDen5,RawIntDen5,IntDen6,RawIntDen6,IntDen7,RawIntDen7,IntDen8,RawIntDen8,IntDen9,RawIntDen9,IntDen10,RawIntDen10,IntDen11,RawIntDen11,IntDen12,RawIntDen12,IntDen13,RawIntDen13,IntDen14,RawIntDen14,IntDen15,RawIntDen15,IntDen16,RawIntDen16,IntDen17,RawIntDen17,IntDen18,RawIntDen18,IntDen19,RawIntDen19,IntDen20,RawIntDen20,IntDen21,RawIntDen21,IntDen22,RawIntDen22,IntDen23,RawIntDen23,IntDen24,RawIntDen24,IntDen25,RawIntDen25,IntDen26,RawIntDen26,IntDen27,RawIntDen27,IntDen28,RawIntDen28,IntDen29,RawIntDen29,IntDen30,RawIntDen30,IntDen31,RawIntDen31,IntDen32,RawIntDen32,IntDen33,RawIntDen33,IntDen34,RawIntDen34,IntDen35,RawIntDen35,IntDen36,RawIntDen36,IntDen37,RawIntDen37,IntDen38,RawIntDen38,IntDen39,RawIntDen39,IntDen40,RawIntDen40,IntDen41,RawIntDen41,IntDen42,RawIntDen42,IntDen43,RawIntDen43,IntDen44,RawIntDen44,IntDen45,RawIntDen45,IntDen46,RawIntDen46,IntDen47,RawIntDen47,IntDen48,RawIntDen48,IntDen49,RawIntDen49,IntDen50,RawIntDen50,IntDen51,RawIntDen51,IntDen52,RawIntDen52,IntDen53,RawIntDen53,IntDen54,RawIntDen54,IntDen55,RawIntDen55,IntDen56,RawIntDen56,IntDen57,RawIntDen57,IntDen58,RawIntDen58,IntDen59,RawIntDen59,IntDen60,RawIntDen60,IntDen61,RawIntDen61,IntDen62,RawIntDen62,IntDen63,RawIntDen63,IntDen64,RawIntDen64,IntDen65,RawIntDen65,IntDen66,RawIntDen66,IntDen67,RawIntDen67,IntDen68,RawIntDen68,IntDen69,RawIntDen69,IntDen70,RawIntDen70,IntDen71,RawIntDen71,IntDen72,RawIntDen72,IntDen73,RawIntDen73,IntDen74,RawIntDen74,IntDen75,RawIntDen75,IntDen76,RawIntDen76,IntDen77,RawIntDen77,IntDen78,RawIntDen78,IntDen79,RawIntDen79,IntDen80,RawIntDen80,IntDen81,RawIntDen81,IntDen82,RawIntDen82,IntDen83,RawIntDen83,IntDen84,RawIntDen84,IntDen85,RawIntDen85,IntDen86,RawIntDen86,IntDen87,RawIntDen87,IntDen88,RawIntDen88
11,13317,13317,18833,18833,22157,22157,23192,23192,9876,9876,17307,17307,28313,28313,19666,19666,63560,63560,17863,17863,34021,34021,6986,6986,11967,11967,30127,30127,21232,21232,40705,40705,18603,18603,29330,29330,14038,14038,16819,16819,58761,58761,24085,24085,17106,17106,43867,43867,4972,4972,49294,49294,28547,28547,22327,22327,25047,25047,6337,6337,31272,31272,60846,60846,13108,13108,25429,25429,31760,31760,19339,19339,36201,36201,10611,10611,29076,29076,63177,63177,107591,107591,40023,40023,19638,19638,128686,128686,14646,14646,17178,17178,23454,23454,21654,21654,78649,78649,18797,18797,26315,26315,68503,68503,26996,26996,4582,4582,28537,28537,19705,19705,12446,12446,29021,29021,24144,24144,40503,40503,62065,62065,24910,24910,53964,53964,39536,39536,57004,57004,19549,19549,55229,55229,41814,41814,16667,16667,26698,26698,44546,44546,28967,28967,27776,27776,26983,26983,9720,9720,35696,35696,8146,8146,34503,34503,50939,50939,14099,14099,7264,7264,18673,18673,17126,17126,21157,21157,24750,24750,15772,15772,37674,37674,8084,8084
12,13876,13876,19117,19117,21703,21703,23520,23520,10366,10366,17868,17868,29121,29121,19678,19678,63481,63481,17961,17961,39995,39995,7261,7261,12432,12432,30719,30719,20612,20612,40056,40056,18812,18812,29657,29657,14061,14061,15755,15755,60966,60966,24423,24423,17934,17934,44400,44400,5074,5074,49908,49908,28278,28278,22599,22599,25661,25661,6113,6113,31254,31254,61958,61958,12870,12870,26675,26675,31976,31976,19785,19785,36517,36517,10704,10704,29547,29547,65558,65558,113031,113031,39770,39770,18912,18912,128778,128778,14974,14974,17515,17515,23182,23182,21645,21645,80670,80670,18549,18549,27162,27162,70716,70716,25200,25200,4744,4744,28453,28453,20933,20933,12522,12522,29936,29936,24260,24260,41380,41380,62609,62609,24889,24889,55838,55838,39238,39238,56807,56807,19716,19716,55100,55100,42347,42347,17862,17862,26820,26820,45942,45942,28943,28943,26538,26538,27275,27275,10089,10089,35962,35962,8155,8155,35201,35201,52955,52955,13811,13811,7491,7491,19371,19371,18154,18154,21076,21076,25674,25674,15945,15945,38529,38529,7872,7872
13,13729,13729,19318,19318,21742,21742,23826,23826,10422,10422,18152,18152,29452,29452,19664,19664,62916,62916,18399,18399,43180,43180,7098,7098,12356,12356,31402,31402,21160,21160,40819,40819,19523,19523,29869,29869,13647,13647,16637,16637,61326,61326,24299,24299,17768,17768,45110,45110,5605,5605,50857,50857,27979,27979,23856,23856,24223,24223,6204,6204,31698,31698,62113,62113,13550,13550,26809,26809,31807,31807,19676,19676,37300,37300,11312,11312,30544,30544,68274,68274,117963,117963,40289,40289,19091,19091,127545,127545,14669,14669,17341,17341,23935,23935,22493,22493,80654,80654,19393,19393,27707,27707,79183,79183,26188,26188,4766,4766,28358,28358,20731,20731,13090,13090,29676,29676,24168,24168,40961,40961,63430,63430,25294,25294,54621,54621,39688,39688,56556,56556,19752,19752,54028,54028,43299,43299,18012,18012,27056,27056,47317,47317,29471,29471,26944,26944,27340,27340,10191,10191,35917,35917,8327,8327,35128,35128,53888,53888,14036,14036,7595,7595,19368,19368,18255,18255,21419,21419,25949,25949,15679,15679,38019,38019,8166,8166
14,13610,13610,19441,19441,21000,21000,24295,24295,10506,10506,18477,18477,29579,29579,19413,19413,62712,62712,17948,17948,44148,44148,7266,7266,12336,12336,31405,31405,20813,20813,41273,41273,18773,18773,30268,30268,13792,13792,16581,16581,62363,62363,24381,24381,17761,17761,48287,48287,5718,5718,50815,50815,29215,29215,24313,24313,24680,24680,6255,6255,31454,31454,62193,62193,14153,14153,27437,27437,31671,31671,20252,20252,37795,37795,11266,11266,31285,31285,68397,68397,123288,123288,40625,40625,19479,19479,126924,126924,14948,14948,17763,17763,24038,24038,21902,21902,80882,80882,19150,19150,27265,27265,78885,78885,27305,27305,4723,4723,28173,28173,20236,20236,12995,12995,30860,30860,24381,24381,42196,42196,63157,63157,25595,25595,53192,53192,40899,40899,55915,55915,19994,19994,54101,54101,42864,42864,17648,17648,26907,26907,47347,47347,28726,28726,26564,26564,27461,27461,10065,10065,36534,36534,8343,8343,34432,34432,54915,54915,13966,13966,7435,7435,19463,19463,18608,18608,21065,21065,25880,25880,15608,15608,37105,37105,7944,7944
15,13356,13356,19336,19336,21093,21093,24265,24265,11075,11075,18089,18089,29425,29425,20514,20514,62533,62533,18401,18401,45446,45446,7172,7172,12553,12553,32640,32640,20643,20643,41139,41139,19415,19415,29984,29984,14003,14003,16579,16579,62651,62651,25338,25338,18273,18273,49212,49212,6317,6317,52507,52507,28470,28470,24199,24199,24526,24526,6729,6729,31807,31807,60909,60909,15388,15388,27747,27747,33317,33317,20296,20296,38710,38710,10779,10779,30765,30765,69148,69148,123733,123733,41379,41379,19433,19433,129134,129134,14651,14651,17976,17976,24313,24313,21939,21939,80857,80857,19394,19394,27810,27810,87120,87120,28101,28101,4965,4965,28296,28296,20305,20305,12944,12944,31834,31834,24576,24576,42424,42424,64251,64251,25387,25387,53846,53846,40521,40521,54230,54230,20249,20249,53372,53372,43893,43893,17896,17896,27128,27128,46826,46826,28813,28813,26755,26755,27150,27150,10162,10162,36243,36243,8553,8553,34316,34316,56340,56340,13952,13952,7468,7468,19581,19581,18642,18642,21063,21063,25838,25838,15647,15647,36415,36415,7684,7684
16,13653,13653,19531,19531,21639,21639,24772,24772,11070,11070,17937,17937,30106,30106,19472,19472,60377,60377,18377,18377,45927,45927,7238,7238,12715,12715,32515,32515,20549,20549,41466,41466,18907,18907,30472,30472,13652,13652,16679,16679,62763,62763,25865,25865,19120,19120,49745,49745,6382,6382,52600,52600,28253,28253,24469,24469,24462,24462,6687,6687,31547,31547,62334,62334,15185,15185,27719,27719,33308,33308,20434,20434,39729,39729,11877,11877,31766,31766,81069,81069,126023,126023,40864,40864,19936,19936,130695,130695,15543,15543,18202,18202,24490,24490,22347,22347,80971,80971,19051,19051,27299,27299,97080,97080,27312,27312,4736,4736,28254,28254,20546,20546,13550,13550,32732,32732,24499,24499,42647,42647,64163,64163,25331,25331,53606,53606,40865,40865,53766,53766,20304,20304,53120,53120,43758,43758,18024,18024,27792,27792,46530,46530,29069,29069,26741,26741,27631,27631,10503,10503,36645,36645,8686,8686,34316,34316,56855,56855,13999,13999,7978,7978,19774,19774,18732,18732,20964,20964,25859,25859,16038,16038,36842,36842,7422,7422
17,13811,13811,19398,19398,21445,21445,24277,24277,10847,10847,17965,17965,30645,30645,20119,20119,58646,58646,17980,17980,46140,46140,7354,7354,12825,12825,32581,32581,20702,20702,41872,41872,19204,19204,30315,30315,13980,13980,16380,16380,62462,62462,26704,26704,18861,18861,50449,50449,6310,6310,54190,54190,29138,29138,25324,25324,23890,23890,6690,6690,31723,31723,62827,62827,15167,15167,28642,28642,34276,34276,20544,20544,39476,39476,12886,12886,31687,31687,85126,85126,128255,128255,41182,41182,20354,20354,127917,127917,15429,15429,18385,18385,25173,25173,22377,22377,80475,80475,19529,19529,27349,27349,97759,97759,28835,28835,4995,4995,29447,29447,20158,20158,13379,13379,35578,35578,24971,24971,43045,43045,63197,63197,25556,25556,55083,55083,41341,41341,53517,53517,20358,20358,53825,53825,44288,44288,20085,20085,29173,29173,48085,48085,28966,28966,27219,27219,28109,28109,10835,10835,36461,36461,8462,8462,34051,34051,59020,59020,14453,14453,7648,7648,20005,20005,19410,19410,20706,20706,26101,26101,15627,15627,36451,36451,7317,7317
18,13763,13763,19335,19335,21582,21582,24795,24795,10772,10772,18135,18135,30266,30266,20329,20329,58618,58618,18027,18027,47121,47121,7219,7219,13346,13346,32790,32790,20835,20835,42132,42132,18300,18300,30091,30091,14218,14218,16525,16525,62421,62421,26328,26328,18916,18916,49120,49120,6679,6679,53546,53546,28969,28969,26386,26386,24269,24269,7089,7089,32290,32290,62910,62910,15330,15330,28869,28869,34486,34486,20777,20777,40860,40860,13725,13725,32529,32529,78221,78221,129347,129347,41755,41755,20681,20681,125764,125764,15798,15798,18380,18380,25516,25516,22607,22607,79754,79754,20301,20301,27498,27498,91574,91574,29212,29212,4806,4806,29657,29657,20326,20326,13421,13421,35960,35960,25237,25237,43832,43832,63817,63817,25690,25690,54344,54344,42000,42000,52682,52682,20527,20527,53208,53208,44474,44474,19427,19427,28571,28571,48098,48098,29004,29004,27303,27303,27406,27406,10388,10388,37220,37220,8939,8939,34646,34646,59234,59234,14624,14624,7733,7733,20065,20065,19031,19031,21683,21683,26252,26252,16310,16310,36521,36521,7220,7220
19,14169,14169,19421,19421,21276,21276,25437,25437,11458,11458,17994,17994,30650,30650,20801,20801,58176,58176,17819,17819,48295,48295,7349,7349,13216,13216,33836,33836,20811,20811,42906,42906,18975,18975,31046,31046,14507,14507,16748,16748,62435,62435,26444,26444,20874,20874,47078,47078,6964,6964,54016,54016,29578,29578,26674,26674,23331,23331,6859,6859,32009,32009,63855,63855,15448,15448,29671,29671,34201,34201,20814,20814,41688,41688,14340,14340,33439,33439,74492,74492,130909,130909,42011,42011,20557,20557,127297,127297,15657,15657,18502,18502,25293,25293,22655,22655,79824,79824,20413,20413,27428,27428,96307,96307,30316,30316,4877,4877,32116,32116,20521,20521,13461,13461,37707,37707,25258,25258,44494,44494,64102,64102,25781,25781,55345,55345,42362,42362,53264,53264,20851,20851,53869,53869,44290,44290,19464,19464,28914,28914,48301,48301,28958,28958,26651,26651,27653,27653,10843,10843,37209,37209,9044,9044,34486,34486,60518,60518,15453,15453,7639,7639,19972,19972,19512,19512,21346,21346,26523,26523,16209,16209,37474,37474,7394,7394
20,14082,14082,19692,19692,21166,21166,25628,25628,11083,11083,18410,18410,30885,30885,21247,21247,59310,59310,18013,18013,46906,46906,7304,7304,13465,13465,33909,33909,20829,20829,42660,42660,18823,18823,30153,30153,14443,14443,16868,16868,62732,62732,27155,27155,20495,20495,46319,46319,7342,7342,54497,54497,29423,29423,27649,27649,23585,23585,6916,6916,32483,32483,63782,63782,15617,15617,29085,29085,34130,34130,21737,21737,41591,41591,14806,14806,33528,33528,72826,72826,131675,131675,42168,42168,20921,20921,129053,129053,15589,15589,18430,18430,25424,25424,22494,22494,79993,79993,20620,20620,27350,27350,94028,94028,30252,30252,5130,5130,35518,35518,20284,20284,13852,13852,37098,37098,25577,25577,44217,44217,63835,63835,26126,26126,54908,54908,42276,42276,54033,54033,20778,20778,53570,53570,44250,44250,20101,20101,29893,29893,49044,49044,29078,29078,26873,26873,28227,28227,11227,11227,37518,37518,8756,8756,34669,34669,60779,60779,16312,16312,7878,7878,20124,20124,19036,19036,21824,21824,26528,26528,16180,16180,37073,37073,7305,7305
21,13841,13841,20167,20167,22267,22267,25590,25590,11152,11152,18304,18304,31332,31332,21268,21268,58853,58853,18448,18448,47952,47952,7538,7538,13298,13298,34071,34071,21476,21476,42898,42898,18753,18753,29496,29496,14179,14179,17491,17491,63496,63496,27520,27520,20678,20678,46246,46246,7240,7240,54748,54748,29651,29651,28176,28176,23556,23556,6988,6988,32826,32826,63218,63218,15955,15955,29428,29428,33799,33799,21422,21422,42608,42608,15323,15323,33520,33520,74391,74391,135648,135648,43308,43308,21279,21279,130295,130295,16038,16038,18312,18312,25918,25918,22989,22989,79474,79474,20810,20810,27605,27605,93686,93686,31079,31079,5156,5156,39484,39484,20134,20134,14012,14012,37172,37172,25747,25747,44263,44263,65171,65171,26097,26097,54637,54637,43469,43469,53498,53498,21034,21034,54693,54693,45527,45527,19758,19758,29508,29508,50486,50486,29271,29271,26916,26916,28186,28186,11089,11089,37078,37078,8838,8838,34740,34740,62005,62005,14694,14694,8033,8033,20694,20694,19323,19323,21598,21598,26757,26757,16286,16286,36211,36211,7035,7035
22,13984,13984,20000,20000,21572,21572,25501,25501,11349,11349,18491,18491,30768,30768,21566,21566,58631,58631,18538,18538,49110,49110,7356,7356,13590,13590,34222,34222,21271,21271,43799,43799,18920,18920,29117,29117,14005,14005,16834,16834,63855,63855,28204,28204,20569,20569,45683,45683,7562,7562,54375,54375,30142,30142,27798,27798,23816,23816,6937,6937,32491,32491,64000,64000,16388,16388,29696,29696,34097,34097,21924,21924,43424,43424,15137,15137,34198,34198,76352,76352,134345,134345,43593,43593,21807,21807,132623,132623,16239,16239,18905,18905,25989,25989,22883,22883,78605,78605,21259,21259,28070,28070,97903,97903,30827,30827,5122,5122,43741,43741,19848,19848,13898,13898,36377,36377,25652,25652,44367,44367,65926,65926,25814,25814,55479,55479,45081,45081,53239,53239,21535,21535,54449,54449,45391,45391,19663,19663,29558,29558,50355,50355,29462,29462,27498,27498,28912,28912,11279,11279,37345,37345,9319,9319,35572,35572,62733,62733,16121,16121,8277,8277,21019,21019,19528,19528,22192,22192,27382,27382,16409,16409,34829,34829,7863,7863
23,14171,14171,19497,19497,21668,21668,25825,25825,11348,11348,18220,18220,31425,31425,21600,21600,59792,59792,17955,17955,49473,49473,7345,7345,13501,13501,34796,34796,21400,21400,43939,43939,18966,18966,30133,30133,14760,14760,17444,17444,64512,64512,29141,29141,20397,20397,46145,46145,7556,7556,54452,54452,30006,30006,28503,28503,23647,23647,7294,7294,32776,32776,64261,64261,16148,16148,29519,29519,35105,35105,21934,21934,43058,43058,15721,15721,33315,33315,80016,80016,131814,131814,43403,43403,24173,24173,135206,135206,16132,16132,18784,18784,26017,26017,23529,23529,79512,79512,21993,21993,27939,27939,92261,92261,31702,31702,5309,5309,47832,47832,20330,20330,14324,14324,36640,36640,26599,26599,44875,44875,64480,64480,26265,26265,55908,55908,49137,49137,52257,52257,21548,21548,55664,55664,45592,45592,20551,20551,29498,29498,49977,49977,29476,29476,28041,28041,28510,28510,11500,11500,37392,37392,9617,9617,35397,35397,63024,63024,39318,39318,7894,7894,21316,21316,20337,20337,22151,22151,26763,26763,16405,16405,32499,32499,8084,8084
24,14158,14158,19703,19703,21643,21643,26358,26358,11455,11455,18610,18610,32100,32100,21972,21972,61772,61772,18791,18791,49401,49401,7733,7733,13752,13752,35447,35447,21747,21747,43733,43733,19440,19440,29891,29891,14829,14829,17491,17491,65316,65316,29971,29971,20798,20798,45925,45925,7664,7664,55793,55793,30168,30168,28118,28118,24102,24102,7140,7140,32805,32805,63716,63716,16197,16197,29860,29860,34444,34444,22210,22210,42979,42979,15824,15824,34156,34156,78891,78891,133825,133825,43663,43663,31175,31175,137080,137080,16318,16318,19065,19065,26552,26552,23766,23766,78262,78262,21487,21487,27794,27794,94300,94300,32103,32103,5113,5113,50319,50319,20485,20485,14500,14500,36073,36073,26377,26377,45269,45269,64587,64587,26183,26183,56957,56957,52883,52883,51757,51757,22012,22012,55212,55212,45921,45921,20132,20132,29986,29986,51625,51625,29824,29824,27464,27464,29117,29117,11852,11852,37371,37371,9320,9320,35395,35395,63350,63350,43236,43236,8029,8029,21457,21457,19986,19986,22389,22389,27084,27084,16450,16450,31608,31608,7686,7686
25,14640,14640,20050,20050,22203,22203,27145,27145,11510,11510,18984,18984,31777,31777,22666,22666,61540,61540,18972,18972,50175,50175,7769,7769,13559,13559,34646,34646,21749,21749,44642,44642,19451,19451,28514,28514,14650,14650,17130,17130,64630,64630,31435,31435,21175,21175,45679,45679,7627,7627,55711,55711,30779,30779,29386,29386,23250,23250,7275,7275,33232,33232,64589,64589,16097,16097,30313,30313,34980,34980,22841,22841,43488,43488,15459,15459,34751,34751,78542,78542,136368,136368,43741,43741,41122,41122,139208,139208,16416,16416,19245,19245,26539,26539,23440,23440,79006,79006,21670,21670,28462,28462,102454,102454,32702,32702,5373,5373,52178,52178,20470,20470,14385,14385,34165,34165,26670,26670,45530,45530,65890,65890,26313,26313,57487,57487,54267,54267,51271,51271,22294,22294,54862,54862,46039,46039,19890,19890,30436,30436,51610,51610,29775,29775,27353,27353,29041,29041,11534,11534,37602,37602,9390,9390,36000,36000,64235,64235,33298,33298,8325,8325,21627,21627,20322,20322,22931,22931,28096,28096,16999,16999,30426,30426,7767,7767
26,14418,14418,20062,20062,21563,21563,26759,26759,11338,11338,18874,18874,32090,32090,22308,22308,60621,60621,18618,18618,50190,50190,8094,8094,13809,13809,35594,35594,21424,21424,44895,44895,19632,19632,28480,28480,14376,14376,17282,17282,64246,64246,33175,33175,21423,21423,45730,45730,7809,7809,56414,56414,30693,30693,29463,29463,24079,24079,7567,7567,33957,33957,64855,64855,16643,16643,29859,29859,35556,35556,22903,22903,43883,43883,15517,15517,35060,35060,86871,86871,138461,138461,44132,44132,46368,46368,138921,138921,17145,17145,19328,19328,26881,26881,23719,23719,78601,78601,21387,21387,28580,28580,102081,102081,32892,32892,5331,5331,51343,51343,20213,20213,14590,14590,33613,33613,26844,26844,45900,45900,66122,66122,26860,26860,57744,57744,55691,55691,50756,50756,22282,22282,55454,55454,47053,47053,19607,19607,30759,30759,51207,51207,30004,30004,27515,27515,29662,29662,11697,11697,37931,37931,9587,9587,35614,35614,65212,65212,25120,25120,8593,8593,21796,21796,20954,20954,22566,22566,27655,27655,17050,17050,30197,30197,7887,7887
27,14452,14452,20266,20266,21667,21667,27146,27146,11883,11883,18480,18480,31873,31873,22857,22857,61423,61423,18775,18775,49529,49529,7773,7773,14267,14267,35310,35310,21656,21656,46002,46002,19293,19293,27959,27959,14420,14420,17390,17390,64284,64284,36217,36217,21488,21488,45419,45419,7867,7867,56203,56203,30756,30756,28969,28969,23483,23483,7252,7252,33966,33966,64282,64282,16479,16479,29690,29690,34638,34638,23029,23029,44137,44137,15215,15215,35468,35468,85495,85495,133359,133359,44171,44171,47671,47671,142492,142492,16695,16695,19545,19545,27494,27494,24228,24228,78836,78836,21597,21597,28832,28832,100046,100046,32777,32777,5449,5449,52073,52073,20729,20729,15434,15434,34103,34103,26825,26825,46178,46178,66292,66292,26496,26496,58457,58457,55727,55727,49071,49071,22856,22856,55767,55767,46721,46721,19929,19929,30971,30971,52438,52438,29213,29213,28502,28502,28841,28841,11569,11569,38312,38312,10033,10033,40054,40054,65702,65702,39917,39917,8535,8535,21578,21578,21168,21168,22394,22394,27755,27755,17041,17041,29324,29324,7865,7865
28,14602,14602,20333,20333,22653,22653,27423,27423,11818,11818,18144,18144,32085,32085,23257,23257,61638,61638,18514,18514,50675,50675,7986,7986,13856,13856,35131,35131,21822,21822,46789,46789,19668,19668,28242,28242,14553,14553,17572,17572,65285,65285,39311,39311,21390,21390,45511,45511,8260,8260,57050,57050,31220,31220,29141,29141,23416,23416,7398,7398,33712,33712,65288,65288,16562,16562,30402,30402,34748,34748,23186,23186,44874,44874,15409,15409,35259,35259,93633,93633,134759,134759,44281,44281,47405,47405,143160,143160,17012,17012,19397,19397,26763,26763,24483,24483,78378,78378,21498,21498,28782,28782,102655,102655,32507,32507,5458,5458,51038,51038,20785,20785,14597,14597,32228,32228,26309,26309,45675,45675,66242,66242,26837,26837,59096,59096,56404,56404,49046,49046,22788,22788,55592,55592,46813,46813,19428,19428,29475,29475,51713,51713,30414,30414,28832,28832,28958,28958,12052,12052,38147,38147,9551,9551,40094,40094,65543,65543,43105,43105,8860,8860,22663,22663,20721,20721,22648,22648,28541,28541,17242,17242,29715,29715,8495,8495
29,14824,14824,20093,20093,22237,22237,27632,27632,11721,11721,19074,19074,33683,33683,22595,22595,61103,61103,18548,18548,49412,49412,8167,8167,14103,14103,36588,36588,22036,22036,47444,47444,20047,20047,27872,27872,14747,14747,17844,17844,65220,65220,44251,44251,22393,22393,45569,45569,8285,8285,56476,56476,31948,31948,30324,30324,24343,24343,7212,7212,34374,34374,64945,64945,16891,16891,30202,30202,35910,35910,23419,23419,45182,45182,16099,16099,35502,35502,106329,106329,138630,138630,45028,45028,48965,48965,142090,142090,17184,17184,19578,19578,26620,26620,24887,24887,77954,77954,21497,21497,28781,28781,100375,100375,33285,33285,5473,5473,50878,50878,20989,20989,14719,14719,31241,31241,26998,26998,46331,46331,65095,65095,27154,27154,61292,61292,56184,56184,48439,48439,23330,23330,56146,56146,48202,48202,20280,20280,30632,30632,52365,52365,30620,30620,28132,28132,29422,29422,11914,11914,38541,38541,9963,9963,49593,49593,65395,65395,42300,42300,8717,8717,22304,22304,21144,21144,22691,22691,29150,29150,17186,17186,29311,29311,9071,9071
30,14518,14518,20485,20485,22586,22586,28828,28828,12115,12115,19071,19071,33607,33607,23030,23030,61046,61046,19114,19114,51120,51120,8088,8088,13949,13949,35882,35882,22559,22559,48914,48914,20125,20125,27977,27977,14993,14993,17950,17950,65527,65527,49331,49331,22285,22285,45639,45639,8188,8188,56753,56753,31868,31868,30477,30477,24325,24325,7395,7395,34752,34752,65974,65974,17007,17007,29769,29769,35910,35910,23014,23014,44845,44845,16543,16543,35483,35483,130586,130586,139112,139112,45328,45328,48950,48950,142310,142310,17578,17578,19954,19954,27186,27186,24663,24663,76611,76611,21509,21509,29279,29279,99984,99984,33398,33398,5981,5981,51466,51466,20614,20614,14813,14813,30515,30515,27370,27370,45760,45760,67446,67446,27194,27194,62462,62462,56947,56947,48672,48672,24082,24082,55825,55825,48205,48205,19915,19915,30619,30619,52221,52221,30886,30886,28507,28507,29369,29369,12483,12483,39409,39409,10117,10117,77423,77423,66431,66431,41447,41447,8882,8882,22995,22995,21245,21245,23168,23168,29203,29203,17397,17397,29813,29813,9158,9158
31,14576,14576,20645,20645,22514,22514,28905,28905,11943,11943,18963,18963,33223,33223,23711,23711,60961,60961,18150,18150,50946,50946,8153,8153,14644,14644,35505,35505,22466,22466,49974,49974,20116,20116,29226,29226,14794,14794,18775,18775,65793,65793,55389,55389,22398,22398,45949,45949,7833,7833,56876,56876,31889,31889,30347,30347,24668,24668,7328,7328,34581,34581,66640,66640,16972,16972,30394,30394,35609,35609,23211,23211,44836,44836,17152,17152,35668,35668,161203,161203,137079,137079,46050,46050,48497,48497,143326,143326,17798,17798,20026,20026,27344,27344,25466,25466,76140,76140,21750,21750,31670,31670,100831,100831,33206,33206,6242,6242,51173,51173,20418,20418,14917,14917,30217,30217,27770,27770,46516,46516,68302,68302,26906,26906,67457,67457,57484,57484,48765,48765,23849,23849,55622,55622,47527,47527,19529,19529,30218,30218,53312,53312,30989,30989,28912,28912,29471,29471,12305,12305,39049,39049,9981,9981,117952,117952,66192,66192,41982,41982,9074,9074,23095,23095,21517,21517,23298,23298,28746,28746,17574,17574,29497,29497,8585,8585
32,14872,14872,20508,20508,22750,22750,28906,28906,12037,12037,19471,19471,33271,33271,23486,23486,61126,61126,18635,18635,50897,50897,8148,8148,14635,14635,35695,35695,22121,22121,50849,50849,20309,20309,32994,32994,14492,14492,19062,19062,66293,66293,58462,58462,22880,22880,45014,45014,7974,7974,56894,56894,32322,32322,30290,30290,24599,24599,7427,7427,34860,34860,66266,66266,16519,16519,30599,30599,35730,35730,23648,23648,44533,44533,17571,17571,36684,36684,184953,184953,136993,136993,46773,46773,48325,48325,142895,142895,18160,18160,19793,19793,27967,27967,25958,25958,76653,76653,21288,21288,34888,34888,97174,97174,32532,32532,5852,5852,51674,51674,20546,20546,15411,15411,29160,29160,27338,27338,46955,46955,69276,69276,26845,26845,75304,75304,58572,58572,48757,48757,24210,24210,55757,55757,47875,47875,19076,19076,29427,29427,53365,53365,30797,30797,28908,28908,29533,29533,11913,11913,39565,39565,9844,9844,105322,105322,66839,66839,41247,41247,9077,9077,23513,23513,26337,26337,23374,23374,28825,28825,17624,17624,29974,29974,9111,9111
33,14473,14473,21157,21157,22363,22363,28618,28618,11820,11820,19588,19588,33393,33393,23686,23686,59674,59674,18521,18521,51019,51019,8128,8128,14130,14130,35939,35939,22294,22294,50962,50962,20696,20696,31339,31339,14961,14961,18700,18700,66477,66477,60062,60062,22966,22966,45465,45465,8183,8183,57157,57157,32763,32763,30404,30404,24327,24327,7363,7363,34409,34409,66503,66503,16825,16825,30592,30592,36687,36687,23546,23546,44958,44958,17614,17614,36962,36962,194591,194591,138680,138680,48663,48663,48405,48405,145377,145377,18312,18312,19807,19807,27659,27659,26814,26814,75441,75441,22031,22031,38212,38212,97903,97903,33112,33112,5994,5994,51410,51410,20441,20441,14932,14932,28819,28819,27607,27607,46388,46388,70283,70283,27104,27104,93165,93165,57480,57480,50753,50753,24298,24298,55354,55354,47785,47785,19127,19127,30186,30186,52959,52959,30190,30190,28255,28255,29198,29198,12138,12138,39324,39324,10194,10194,77934,77934,67448,67448,40256,40256,9057,9057,23474,23474,24203,24203,23204,23204,29313,29313,17662,17662,29399,29399,8988,8988
34,14644,14644,20215,20215,22087,22087,29407,29407,11718,11718,19581,19581,33331,33331,23282,23282,61635,61635,18874,18874,51638,51638,8645,8645,14451,14451,35588,35588,22802,22802,51564,51564,20806,20806,26595,26595,14942,14942,18373,18373,66445,66445,59838,59838,23691,23691,45215,45215,8173,8173,56740,56740,32679,32679,30947,30947,24321,24321,7505,7505,34467,34467,65896,65896,17061,17061,31022,31022,37361,37361,23620,23620,45170,45170,17787,17787,36636,36636,199774,199774,139743,139743,50718,50718,46919,46919,148465,148465,18584,18584,20606,20606,27688,27688,26858,26858,75421,75421,21162,21162,35862,35862,98641,98641,31823,31823,6274,6274,50044,50044,20119,20119,15216,15216,28031,28031,27705,27705,48295,48295,72551,72551,26879,26879,118086,118086,58783,58783,52398,52398,24779,24779,56309,56309,48439,48439,19259,19259,29182,29182,53350,53350,30761,30761,28168,28168,29343,29343,12161,12161,39174,39174,10221,10221,67607,67607,67112,67112,38470,38470,9314,9314,23462,23462,22981,22981,23009,23009,29626,29626,18072,18072,29566,29566,8701,8701
