 ,IntDen1,RawIntDen1,IntDen2,RawIntDen2,IntDen3,RawIntDen3,IntDen4,RawIntDen4,IntDen5,RawIntDen5,IntDen6,RawIntDen6,IntDen7,RawIntDen7,IntDen8,RawIntDen8,IntDen9,RawIntDen9,IntDen10,RawIntDen10,IntDen11,RawIntDen11,IntDen12,RawIntDen12,IntDen13,RawIntDen13,IntDen14,RawIntDen14,IntDen15,RawIntDen15,IntDen16,RawIntDen16,IntDen17,RawIntDen17,IntDen18,RawIntDen18,IntDen19,RawIntDen19,IntDen20,RawIntDen20,IntDen21,RawIntDen21,IntDen22,RawIntDen22,IntDen23,RawIntDen23,IntDen24,RawIntDen24,IntDen25,RawIntDen25,IntDen26,RawIntDen26,IntDen27,RawIntDen27,IntDen28,RawIntDen28,IntDen29,RawIntDen29,IntDen30,RawIntDen30,IntDen31,RawIntDen31,IntDen32,RawIntDen32,IntDen33,RawIntDen33,IntDen34,RawIntDen34,IntDen35,RawIntDen35,IntDen36,RawIntDen36,IntDen37,RawIntDen37,IntDen38,RawIntDen38,IntDen39,RawIntDen39,IntDen40,RawIntDen40,IntDen41,RawIntDen41,IntDen42,RawIntDen42,IntDen43,RawIntDen43,IntDen44,RawIntDen44,IntDen45,RawIntDen45,IntDen46,RawIntDen46,IntDen47,RawIntDen47,IntDen48,RawIntDen48,IntDen49,RawIntDen49,IntDen50,RawIntDen50,IntDen51,RawIntDen51,IntDen52,RawIntDen52,IntDen53,RawIntDen53,IntDen54,RawIntDen54,IntDen55,RawIntDen55,IntDen56,RawIntDen56,IntDen57,RawIntDen57,IntDen58,RawIntDen58,IntDen59,RawIntDen59,IntDen60,RawIntDen60,IntDen61,RawIntDen61,IntDen62,RawIntDen62,IntDen63,RawIntDen63,IntDen64,RawIntDen64,IntDen65,RawIntDen65,IntDen66,RawIntDen66,IntDen67,RawIntDen67,IntDen68,RawIntDen68,IntDen69,RawIntDen69,IntDen70,RawIntDen70,IntDen71,RawIntDen71,IntDen72,RawIntDen72,IntDen73,RawIntDen73,IntDen74,RawIntDen74,IntDen75,RawIntDen75,IntDen76,RawIntDen76,IntDen77,RawIntDen77,IntDen78,RawIntDen78,IntDen79,RawIntDen79,IntDen80,RawIntDen80,IntDen81,RawIntDen81,IntDen82,RawIntDen82,IntDen83,RawIntDen83,IntDen84,RawIntDen84,IntDen85,RawIntDen85,IntDen86,RawIntDen86,IntDen87,RawIntDen87,IntDen88,RawIntDen88
21,21234,21234,35623,35623,35198,35198,24992,24992,15834,15834,39545,39545,16186,16186,24482,24482,37838,37838,113586,113586,57008,57008,19418,19418,13156,13156,16673,16673,140111,140111,15846,15846,15087,15087,11027,11027,36132,36132,5712,5712,12257,12257,29580,29580,29680,29680,32569,32569,28981,28981,50736,50736,8501,8501,6964,6964,44876,44876,23047,23047,25100,25100,30330,30330,19787,19787,14380,14380,38699,38699,31653,31653,19880,19880,17211,17211,41022,41022,12314,12314,19498,19498,25538,25538,238668,238668,24438,24438,51804,51804,11014,11014,5545,5545,80972,80972,45917,45917,25170,25170,2733,2733,40515,40515,121154,121154,18567,18567,17407,17407,29189,29189,111227,111227,34610,34610,22252,22252,54651,54651,63060,63060,2630,2630,37353,37353,71546,71546,2152,2152,4646,4646,16399,16399,23715,23715,21679,21679,4070,4070,25187,25187,19842,19842,15557,15557,14330,14330,17194,17194,18656,18656,7024,7024,4120,4120,14782,14782,22307,22307,10919,10919,9672,9672,138776,138776,6555,6555,2902,2902,82314,82314,12626,12626,18422,18422
22,21170,21170,35274,35274,35319,35319,24508,24508,15961,15961,38468,38468,15859,15859,24216,24216,37746,37746,115435,115435,55391,55391,19416,19416,12840,12840,16787,16787,138268,138268,15507,15507,15027,15027,10783,10783,36899,36899,5721,5721,12110,12110,29398,29398,29316,29316,32826,32826,29957,29957,51316,51316,8486,8486,6648,6648,45218,45218,23003,23003,21588,21588,28674,28674,19539,19539,14617,14617,38816,38816,31217,31217,19884,19884,17464,17464,45390,45390,12107,12107,19838,19838,25806,25806,237460,237460,23715,23715,52386,52386,11057,11057,5719,5719,83748,83748,44668,44668,24856,24856,2855,2855,39391,39391,116443,116443,18652,18652,17901,17901,29865,29865,113756,113756,34392,34392,23796,23796,53166,53166,63110,63110,2465,2465,36993,36993,51283,51283,2068,2068,4523,4523,15472,15472,23517,23517,22834,22834,4129,4129,25263,25263,18916,18916,15867,15867,14191,14191,17212,17212,18315,18315,6795,6795,3942,3942,15014,15014,22003,22003,11140,11140,9624,9624,140002,140002,6572,6572,2992,2992,80973,80973,12696,12696,18223,18223
23,20256,20256,35324,35324,35524,35524,24324,24324,15077,15077,38972,38972,15853,15853,24774,24774,37906,37906,116204,116204,55428,55428,20001,20001,12525,12525,16515,16515,133653,133653,15383,15383,15556,15556,10862,10862,36904,36904,5627,5627,11892,11892,30170,30170,28706,28706,33250,33250,29748,29748,51363,51363,8996,8996,7253,7253,45410,45410,22701,22701,19441,19441,27819,27819,19394,19394,15143,15143,38661,38661,30709,30709,19999,19999,17408,17408,45845,45845,12445,12445,19087,19087,25814,25814,240894,240894,24131,24131,52475,52475,10707,10707,5537,5537,87450,87450,44233,44233,24590,24590,2625,2625,38515,38515,112523,112523,18430,18430,19018,19018,29588,29588,115657,115657,32208,32208,23308,23308,53017,53017,61661,61661,2557,2557,37360,37360,43054,43054,1909,1909,4384,4384,15059,15059,23292,23292,22943,22943,4218,4218,24886,24886,19414,19414,15866,15866,14025,14025,17095,17095,18630,18630,6869,6869,3957,3957,15011,15011,21916,21916,10923,10923,9448,9448,142690,142690,6557,6557,2983,2983,79794,79794,12111,12111,18030,18030
24,21473,21473,35856,35856,35447,35447,23762,23762,15637,15637,38746,38746,15921,15921,24495,24495,39238,39238,118436,118436,54751,54751,20267,20267,12933,12933,16962,16962,130908,130908,15460,15460,14994,14994,10504,10504,40529,40529,5466,5466,11748,11748,28930,28930,30236,30236,34558,34558,29177,29177,50716,50716,8648,8648,7620,7620,44829,44829,22493,22493,20054,20054,27401,27401,19150,19150,15833,15833,38735,38735,31025,31025,19373,19373,17339,17339,47158,47158,12179,12179,19272,19272,25775,25775,240676,240676,23315,23315,51434,51434,10615,10615,5703,5703,90902,90902,44143,44143,25272,25272,2590,2590,37918,37918,111327,111327,18641,18641,18520,18520,29130,29130,120188,120188,32065,32065,23629,23629,53714,53714,59221,59221,2447,2447,36312,36312,38778,38778,2063,2063,4245,4245,15277,15277,23533,23533,22316,22316,3932,3932,24487,24487,19320,19320,15796,15796,14195,14195,16733,16733,18389,18389,6706,6706,3947,3947,14879,14879,21735,21735,11066,11066,9466,9466,144250,144250,6366,6366,3008,3008,79565,79565,12859,12859,17434,17434
25,20147,20147,35275,35275,35575,35575,24640,24640,15271,15271,38912,38912,15404,15404,24306,24306,38603,38603,118798,118798,54577,54577,20168,20168,12470,12470,17128,17128,124972,124972,15379,15379,14928,14928,10772,10772,43305,43305,5554,5554,11839,11839,29876,29876,29080,29080,34638,34638,29283,29283,51103,51103,8768,8768,6856,6856,45370,45370,21914,21914,19543,19543,27405,27405,18716,18716,16003,16003,39039,39039,30001,30001,19016,19016,16910,16910,47882,47882,12146,12146,19181,19181,25854,25854,240956,240956,23511,23511,50570,50570,10684,10684,5461,5461,93608,93608,44302,44302,24756,24756,2376,2376,38502,38502,113030,113030,18734,18734,19084,19084,29043,29043,123057,123057,29548,29548,24160,24160,53642,53642,57486,57486,2766,2766,36294,36294,36048,36048,1989,1989,4530,4530,15499,15499,23123,23123,22458,22458,3515,3515,24025,24025,19369,19369,15888,15888,14164,14164,16338,16338,18488,18488,6854,6854,3797,3797,15180,15180,21875,21875,11211,11211,9698,9698,146364,146364,6303,6303,3077,3077,79236,79236,12263,12263,17231,17231
26,21066,21066,35747,35747,35235,35235,24510,24510,15658,15658,37882,37882,15797,15797,24318,24318,39310,39310,119320,119320,54144,54144,20658,20658,12564,12564,17218,17218,120334,120334,15289,15289,15314,15314,10636,10636,44455,44455,5475,5475,11955,11955,29652,29652,29675,29675,35017,35017,29149,29149,50340,50340,8752,8752,6931,6931,45293,45293,21916,21916,19177,19177,27081,27081,19606,19606,16346,16346,38311,38311,30462,30462,18681,18681,17005,17005,48042,48042,12077,12077,19292,19292,26232,26232,240440,240440,23281,23281,50586,50586,10568,10568,5601,5601,96116,96116,43804,43804,25321,25321,2550,2550,38209,38209,119223,119223,18763,18763,18763,18763,28399,28399,123963,123963,30563,30563,24241,24241,54405,54405,57608,57608,2535,2535,37042,37042,35244,35244,2012,2012,4243,4243,15397,15397,22888,22888,22251,22251,3231,3231,24577,24577,19636,19636,15842,15842,13725,13725,16865,16865,18373,18373,6982,6982,3943,3943,14883,14883,22057,22057,10857,10857,10062,10062,147277,147277,6519,6519,2847,2847,77660,77660,12660,12660,17055,17055
27,19886,19886,35217,35217,34859,34859,24483,24483,15960,15960,38036,38036,15608,15608,23755,23755,39021,39021,119546,119546,53776,53776,20619,20619,12485,12485,17645,17645,107798,107798,14609,14609,15936,15936,10644,10644,44166,44166,5651,5651,11920,11920,29836,29836,29144,29144,35188,35188,29407,29407,51211,51211,8625,8625,6642,6642,44394,44394,22002,22002,18696,18696,27559,27559,19096,19096,15623,15623,38335,38335,30466,30466,19098,19098,16963,16963,49048,49048,12487,12487,19344,19344,25814,25814,241206,241206,23429,23429,49357,49357,10478,10478,5606,5606,99956,99956,43282,43282,24851,24851,2468,2468,38420,38420,129147,129147,18665,18665,19033,19033,28460,28460,127855,127855,30637,30637,23693,23693,55257,55257,55816,55816,2365,2365,36024,36024,35316,35316,2012,2012,4362,4362,15413,15413,22699,22699,22186,22186,3143,3143,24159,24159,19320,19320,15754,15754,13801,13801,16729,16729,18388,18388,6677,6677,3850,3850,15140,15140,22203,22203,11028,11028,9655,9655,147800,147800,6454,6454,2949,2949,78983,78983,12935,12935,16568,16568
28,20412,20412,35742,35742,35478,35478,23915,23915,15851,15851,37863,37863,15797,15797,23990,23990,39155,39155,120774,120774,52756,52756,20553,20553,12825,12825,17047,17047,93175,93175,14966,14966,16022,16022,11021,11021,44241,44241,5616,5616,12039,12039,30167,30167,29398,29398,35080,35080,28178,28178,51205,51205,8795,8795,6869,6869,44751,44751,22117,22117,18503,18503,26793,26793,19258,19258,16029,16029,38208,38208,29707,29707,19374,19374,16907,16907,50315,50315,12793,12793,18990,18990,25444,25444,241743,241743,22701,22701,49884,49884,10816,10816,5492,5492,103103,103103,43377,43377,25199,25199,2551,2551,38366,38366,133432,133432,18289,18289,19311,19311,28635,28635,130737,130737,29930,29930,23896,23896,54827,54827,55594,55594,2588,2588,35019,35019,33821,33821,2154,2154,4319,4319,15488,15488,22861,22861,22808,22808,2916,2916,23943,23943,19538,19538,15796,15796,13565,13565,16809,16809,18484,18484,6988,6988,3956,3956,14765,14765,22024,22024,10963,10963,9821,9821,149368,149368,6464,6464,2683,2683,80086,80086,12640,12640,16811,16811
29,20562,20562,36136,36136,35467,35467,23817,23817,17287,17287,37753,37753,15683,15683,24437,24437,39585,39585,121428,121428,53558,53558,20868,20868,12680,12680,16942,16942,80639,80639,15272,15272,16037,16037,11365,11365,51945,51945,5832,5832,11849,11849,29351,29351,29686,29686,36057,36057,28655,28655,51767,51767,9130,9130,6849,6849,44844,44844,22711,22711,17981,17981,26060,26060,19409,19409,15857,15857,38917,38917,30296,30296,18710,18710,16104,16104,49847,49847,12765,12765,19626,19626,25789,25789,242196,242196,23213,23213,49515,49515,10600,10600,5617,5617,106577,106577,42733,42733,24761,24761,2578,2578,38708,38708,134500,134500,18416,18416,19399,19399,27678,27678,133917,133917,31035,31035,23466,23466,57058,57058,55784,55784,2537,2537,34394,34394,34359,34359,2144,2144,4465,4465,15385,15385,22617,22617,22435,22435,2815,2815,24699,24699,19367,19367,15760,15760,14038,14038,16975,16975,18336,18336,6900,6900,4036,4036,14728,14728,22288,22288,10981,10981,9949,9949,150949,150949,6499,6499,3111,3111,80859,80859,12379,12379,16127,16127
30,20777,20777,35698,35698,35890,35890,26467,26467,19253,19253,37890,37890,15540,15540,24847,24847,39823,39823,121314,121314,53572,53572,21307,21307,12674,12674,17197,17197,72312,72312,15084,15084,17366,17366,11096,11096,54147,54147,6817,6817,11800,11800,30181,30181,29367,29367,36074,36074,28585,28585,51745,51745,9020,9020,6970,6970,44976,44976,22654,22654,18329,18329,25941,25941,19589,19589,12762,12762,38761,38761,30450,30450,18602,18602,16762,16762,50858,50858,12639,12639,19851,19851,25836,25836,244306,244306,23961,23961,49104,49104,10778,10778,5603,5603,107819,107819,40199,40199,25344,25344,2573,2573,38440,38440,134197,134197,18402,18402,19127,19127,27529,27529,136848,136848,30035,30035,23667,23667,57628,57628,55168,55168,2477,2477,33725,33725,33451,33451,2058,2058,4557,4557,15036,15036,23116,23116,21995,21995,2640,2640,24863,24863,19101,19101,15960,15960,13657,13657,16462,16462,18641,18641,7027,7027,3876,3876,14971,14971,22138,22138,10787,10787,10024,10024,152320,152320,6425,6425,2821,2821,82849,82849,12579,12579,16137,16137
31,21161,21161,35818,35818,35530,35530,26883,26883,25077,25077,38049,38049,15648,15648,24313,24313,40222,40222,124113,124113,54247,54247,21002,21002,12762,12762,17124,17124,66319,66319,15189,15189,24748,24748,11274,11274,47956,47956,6914,6914,11748,11748,30515,30515,29312,29312,36566,36566,28983,28983,51533,51533,9278,9278,7136,7136,45397,45397,22228,22228,17695,17695,25473,25473,19549,19549,11893,11893,38927,38927,30542,30542,18562,18562,16892,16892,50776,50776,12552,12552,20422,20422,26232,26232,244823,244823,24122,24122,49141,49141,10790,10790,5647,5647,111700,111700,39351,39351,25486,25486,2632,2632,39039,39039,134080,134080,18694,18694,19580,19580,28049,28049,141515,141515,28784,28784,23203,23203,59199,59199,54958,54958,2419,2419,32841,32841,34210,34210,2211,2211,4477,4477,15394,15394,23406,23406,22996,22996,2972,2972,25062,25062,19586,19586,16566,16566,13997,13997,16921,16921,18724,18724,6806,6806,4005,4005,14746,14746,22458,22458,11202,11202,10296,10296,153003,153003,6517,6517,2714,2714,83880,83880,12986,12986,15540,15540
32,20642,20642,36963,36963,36439,36439,28024,28024,19961,19961,37980,37980,15568,15568,24416,24416,40345,40345,125919,125919,54527,54527,21622,21622,12423,12423,17238,17238,60957,60957,14976,14976,32274,32274,10784,10784,45351,45351,21384,21384,11962,11962,31247,31247,29219,29219,37096,37096,28607,28607,51856,51856,9750,9750,6934,6934,44496,44496,22394,22394,17060,17060,24543,24543,19471,19471,11119,11119,38722,38722,30585,30585,17888,17888,16756,16756,51343,51343,12747,12747,20306,20306,25650,25650,246119,246119,23983,23983,49577,49577,10411,10411,5461,5461,113236,113236,38135,38135,25210,25210,2674,2674,38598,38598,133405,133405,18677,18677,18951,18951,27929,27929,144407,144407,28117,28117,23596,23596,59274,59274,55005,55005,2679,2679,31765,31765,34089,34089,2134,2134,4672,4672,15696,15696,23055,23055,23028,23028,2687,2687,24708,24708,19636,19636,16684,16684,13768,13768,16695,16695,18302,18302,6931,6931,3843,3843,14916,14916,21814,21814,11118,11118,10203,10203,153409,153409,6330,6330,2616,2616,84399,84399,12853,12853,14634,14634
33,20042,20042,36390,36390,36811,36811,35715,35715,28109,28109,38270,38270,15704,15704,25216,25216,40373,40373,128096,128096,53753,53753,20801,20801,12494,12494,17157,17157,57331,57331,15062,15062,31341,31341,10725,10725,44004,44004,15574,15574,11464,11464,31291,31291,29666,29666,37349,37349,28774,28774,51295,51295,9963,9963,9358,9358,45044,45044,22440,22440,16768,16768,23862,23862,19367,19367,11916,11916,38504,38504,31451,31451,18131,18131,16411,16411,51398,51398,12801,12801,20756,20756,25552,25552,246149,246149,23733,23733,50098,50098,10585,10585,5702,5702,117246,117246,36881,36881,25456,25456,2630,2630,38950,38950,133566,133566,19046,19046,19591,19591,27959,27959,145882,145882,27433,27433,23743,23743,59680,59680,56592,56592,2549,2549,31243,31243,34805,34805,1928,1928,4762,4762,15392,15392,23188,23188,23428,23428,2650,2650,25373,25373,19966,19966,15943,15943,13462,13462,16912,16912,18606,18606,6965,6965,4077,4077,15057,15057,21870,21870,11033,11033,10047,10047,153524,153524,6096,6096,2785,2785,86265,86265,12915,12915,13941,13941
34,20862,20862,38185,38185,36493,36493,34763,34763,50847,50847,39647,39647,15973,15973,24238,24238,40963,40963,129058,129058,52648,52648,21505,21505,12417,12417,16921,16921,54890,54890,14701,14701,26750,26750,11004,11004,41837,41837,12581,12581,11689,11689,31744,31744,29567,29567,37425,37425,29497,29497,51600,51600,9768,9768,7944,7944,44075,44075,22692,22692,16367,16367,24387,24387,19237,19237,12481,12481,41244,41244,32125,32125,18216,18216,16071,16071,51685,51685,12892,12892,20933,20933,26512,26512,248009,248009,23931,23931,50346,50346,10737,10737,5729,5729,120609,120609,36214,36214,25418,25418,2438,2438,38988,38988,133167,133167,19112,19112,19360,19360,28246,28246,148937,148937,24999,24999,24240,24240,60432,60432,58416,58416,2423,2423,31127,31127,35079,35079,2069,2069,4561,4561,15763,15763,22834,22834,22683,22683,2403,2403,25124,25124,19345,19345,16544,16544,13432,13432,16856,16856,18216,18216,6991,6991,3953,3953,15067,15067,22133,22133,11098,11098,10007,10007,154942,154942,6042,6042,2543,2543,89095,89095,13155,13155,13903,13903
35,19878,19878,40028,40028,35697,35697,56340,56340,54481,54481,39876,39876,15638,15638,29702,29702,43682,43682,130094,130094,52902,52902,20825,20825,12391,12391,15088,15088,52847,52847,14926,14926,23720,23720,11092,11092,40395,40395,12471,12471,11663,11663,35103,35103,29125,29125,37486,37486,30884,30884,50841,50841,9859,9859,13965,13965,44366,44366,22812,22812,16996,16996,26976,26976,20051,20051,13684,13684,39572,39572,32368,32368,18200,18200,16566,16566,52079,52079,12992,12992,21679,21679,26612,26612,246032,246032,24423,24423,48754,48754,10512,10512,6072,6072,123289,123289,35408,35408,25635,25635,2379,2379,38378,38378,135534,135534,18889,18889,19951,19951,28174,28174,150605,150605,23809,23809,24331,24331,59423,59423,58690,58690,2449,2449,30743,30743,36034,36034,1947,1947,4364,4364,16102,16102,22751,22751,23322,23322,2668,2668,24818,24818,19516,19516,16560,16560,13326,13326,16285,16285,19022,19022,6968,6968,3801,3801,15526,15526,22096,22096,11589,11589,10192,10192,154645,154645,5736,5736,2570,2570,91554,91554,12712,12712,13252,13252
36,19947,19947,61362,61362,36746,36746,87578,87578,48250,48250,40311,40311,15256,15256,30419,30419,42238,42238,131674,131674,53675,53675,21112,21112,12232,12232,9449,9449,51673,51673,15124,15124,26737,26737,11309,11309,38434,38434,13499,13499,11894,11894,34512,34512,29854,29854,37814,37814,31531,31531,50583,50583,10121,10121,24634,24634,43573,43573,22639,22639,18825,18825,29821,29821,19319,19319,14778,14778,40074,40074,32024,32024,18831,18831,16992,16992,50663,50663,13032,13032,22009,22009,26229,26229,247445,247445,24480,24480,48305,48305,10828,10828,5417,5417,123854,123854,35386,35386,26379,26379,1844,1844,38390,38390,139618,139618,18763,18763,18441,18441,28578,28578,153332,153332,22163,22163,22608,22608,62701,62701,60148,60148,2625,2625,29838,29838,37322,37322,1966,1966,4583,4583,16137,16137,22884,22884,22192,22192,2606,2606,24792,24792,19311,19311,16359,16359,13984,13984,16436,16436,18927,18927,7121,7121,4026,4026,15440,15440,20889,20889,11761,11761,10213,10213,154863,154863,5647,5647,2476,2476,91428,91428,13366,13366,13575,13575
37,19465,19465,104043,104043,37270,37270,75635,75635,45161,45161,39398,39398,15247,15247,26880,26880,41445,41445,133384,133384,55502,55502,20804,20804,12241,12241,8661,8661,50617,50617,14930,14930,24267,24267,11133,11133,35406,35406,13904,13904,11924,11924,40788,40788,30347,30347,37507,37507,33754,33754,50053,50053,9461,9461,16974,16974,43961,43961,22419,22419,20766,20766,33108,33108,19639,19639,15757,15757,39642,39642,32379,32379,18223,18223,16591,16591,51553,51553,13256,13256,22478,22478,30350,30350,245974,245974,24880,24880,44031,44031,10877,10877,5675,5675,126628,126628,33853,33853,25273,25273,1652,1652,38664,38664,143017,143017,18439,18439,18392,18392,28847,28847,156844,156844,20936,20936,22003,22003,63389,63389,62235,62235,2515,2515,29440,29440,40322,40322,1891,1891,4375,4375,16143,16143,23099,23099,22472,22472,2412,2412,24977,24977,19363,19363,16048,16048,13484,13484,16501,16501,19042,19042,6609,6609,3880,3880,15618,15618,21361,21361,11669,11669,10382,10382,155398,155398,5678,5678,2374,2374,94090,94090,13034,13034,13151,13151
38,19665,19665,53931,53931,37157,37157,56309,56309,52061,52061,40609,40609,16037,16037,28271,28271,43659,43659,134091,134091,55931,55931,20998,20998,12342,12342,8695,8695,50220,50220,14683,14683,18992,18992,11087,11087,31885,31885,14898,14898,11975,11975,44578,44578,30598,30598,36577,36577,34858,34858,49405,49405,10586,10586,15079,15079,45237,45237,23228,23228,23321,23321,35497,35497,20165,20165,16366,16366,59088,59088,33386,33386,18517,18517,16725,16725,50742,50742,13605,13605,23120,23120,33764,33764,245972,245972,25252,25252,37239,37239,10880,10880,5821,5821,130372,130372,33852,33852,25802,25802,1698,1698,38963,38963,147886,147886,18384,18384,18972,18972,29164,29164,159542,159542,20429,20429,22289,22289,63434,63434,64851,64851,2618,2618,30323,30323,43245,43245,1810,1810,4388,4388,15518,15518,23686,23686,23244,23244,2265,2265,24872,24872,19486,19486,16232,16232,13021,13021,16335,16335,19103,19103,6949,6949,3763,3763,15601,15601,20867,20867,12185,12185,10359,10359,156171,156171,5763,5763,2292,2292,95711,95711,13173,13173,13010,13010
39,20086,20086,43916,43916,36851,36851,60683,60683,61990,61990,40901,40901,15737,15737,42750,42750,43469,43469,135232,135232,56626,56626,21186,21186,12146,12146,9001,9001,50343,50343,14791,14791,18279,18279,11326,11326,30560,30560,15046,15046,11799,11799,37041,37041,31091,31091,35734,35734,37077,37077,47467,47467,13569,13569,15919,15919,44856,44856,22828,22828,25409,25409,40250,40250,19808,19808,17150,17150,80604,80604,33330,33330,18274,18274,16628,16628,52014,52014,13451,13451,25950,25950,28868,28868,243746,243746,25263,25263,32476,32476,10658,10658,5991,5991,132997,132997,33564,33564,25784,25784,1635,1635,38185,38185,151663,151663,18457,18457,19104,19104,28675,28675,161793,161793,19152,19152,23167,23167,64105,64105,67418,67418,2547,2547,29533,29533,44553,44553,1846,1846,4368,4368,16514,16514,22923,22923,23100,23100,2222,2222,24216,24216,20167,20167,16357,16357,12997,12997,16034,16034,19140,19140,7279,7279,3668,3668,15766,15766,20205,20205,11699,11699,10416,10416,155104,155104,5718,5718,2396,2396,97508,97508,13639,13639,12901,12901
40,20698,20698,41503,41503,36803,36803,86899,86899,65776,65776,43581,43581,16101,16101,29702,29702,62242,62242,139258,139258,58336,58336,21368,21368,12468,12468,10403,10403,50407,50407,15603,15603,17596,17596,11546,11546,29747,29747,15781,15781,11749,11749,87431,87431,31035,31035,35283,35283,40182,40182,45913,45913,10777,10777,16776,16776,45766,45766,23070,23070,28807,28807,45098,45098,19612,19612,18132,18132,43969,43969,33412,33412,18356,18356,16322,16322,52795,52795,13598,13598,40769,40769,27295,27295,239284,239284,25134,25134,27976,27976,10875,10875,6094,6094,133747,133747,33568,33568,25767,25767,1597,1597,37954,37954,151867,151867,18946,18946,18914,18914,29355,29355,163993,163993,18708,18708,23126,23126,64625,64625,71050,71050,2683,2683,29878,29878,46308,46308,2008,2008,4417,4417,15901,15901,23776,23776,23178,23178,2236,2236,24850,24850,20160,20160,16052,16052,13010,13010,15790,15790,19307,19307,7156,7156,3882,3882,15361,15361,19807,19807,12026,12026,10585,10585,155245,155245,5872,5872,2480,2480,98934,98934,13052,13052,12889,12889
